Country,Time,Balance,Product,Value,Unit
Denmark,24-Aug,Net Electricity Production,Electricity,2214.5898,GWh
Denmark,24-Aug,Net Electricity Production,Hydro,1.5922,GWh
Denmark,24-Aug,Net Electricity Production,Total Combustible Fuels,502.402,GWh
Denmark,24-Aug,Net Electricity Production,"Coal, Peat and Manufactured Gases",112.4193,GWh
Denmark,24-Aug,Net Electricity Production,Oil and Petroleum Products,14.6717,GWh
Denmark,24-Aug,Net Electricity Production,Natural Gas,17.6071,GWh
Denmark,24-Aug,Net Electricity Production,Combustible Renewables,282.8957,GWh
Denmark,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,74.8082,GWh
Denmark,24-Aug,Net Electricity Production,Solar,505.2967,GWh
Denmark,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1995.0835,GWh
Denmark,24-Aug,Total Imports,Electricity,2311.396,GWh
Denmark,24-Aug,Total Exports,Electricity,1658.668,GWh
Denmark,24-Aug,Distribution Losses,Electricity,184.2141,GWh
Denmark,24-Aug,Final Consumption (Calculated),Electricity,2683.1037,GWh
Denmark,24-Aug,Net Electricity Production,Wind,1205.2989,GWh
Estonia,24-Aug,Net Electricity Production,Electricity,370.4364,GWh
Estonia,24-Aug,Net Electricity Production,Hydro,1.9963,GWh
Estonia,24-Aug,Net Electricity Production,Total Combustible Fuels,166.2202,GWh
Estonia,24-Aug,Net Electricity Production,"Coal, Peat and Manufactured Gases",105.3603,GWh
Estonia,24-Aug,Net Electricity Production,Oil and Petroleum Products,1.0355,GWh
Estonia,24-Aug,Net Electricity Production,Natural Gas,3.0659,GWh
Estonia,24-Aug,Net Electricity Production,Combustible Renewables,52.9784,GWh
Estonia,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,3.7801,GWh
Estonia,24-Aug,Net Electricity Production,Solar,141.2968,GWh
Estonia,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",257.1946,GWh
Estonia,24-Aug,Total Imports,Electricity,289.0176,GWh
Estonia,24-Aug,Total Exports,Electricity,71.9604,GWh
Estonia,24-Aug,Distribution Losses,Electricity,86.1628,GWh
Estonia,24-Aug,Final Consumption (Calculated),Electricity,501.3308,GWh
Estonia,24-Aug,Net Electricity Production,Wind,60.9231,GWh
Finland,24-Aug,Net Electricity Production,Electricity,5689.8079,GWh
Finland,24-Aug,Net Electricity Production,Nuclear,2668.5714,GWh
Finland,24-Aug,Net Electricity Production,Hydro,787.1778,GWh
Finland,24-Aug,Net Electricity Production,Total Combustible Fuels,679.2732,GWh
Finland,24-Aug,Net Electricity Production,"Coal, Peat and Manufactured Gases",52.0823,GWh
Finland,24-Aug,Net Electricity Production,Oil and Petroleum Products,5.794,GWh
Finland,24-Aug,Net Electricity Production,Natural Gas,6.7947,GWh
Finland,24-Aug,Net Electricity Production,Combustible Renewables,587.5179,GWh
Finland,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,27.0842,GWh
Finland,24-Aug,Net Electricity Production,Solar,135.9915,GWh
Finland,24-Aug,Net Electricity Production,Not Specified,17.5,GWh
Finland,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2911.9813,GWh
Finland,24-Aug,Total Imports,Electricity,702.7927,GWh
Finland,24-Aug,Total Exports,Electricity,357.644,GWh
Finland,24-Aug,Distribution Losses,Electricity,222.2715,GWh
Finland,24-Aug,Final Consumption (Calculated),Electricity,5812.6851,GWh
Finland,24-Aug,Net Electricity Production,Wind,1401.2942,GWh
France,24-Aug,Net Electricity Production,Electricity,40146.7665,GWh
France,24-Aug,Net Electricity Production,Nuclear,28599.078,GWh
France,24-Aug,Net Electricity Production,Hydro,4315.2418,GWh
France,24-Aug,Net Electricity Production,Total Combustible Fuels,1861.7353,GWh
France,24-Aug,Net Electricity Production,Natural Gas,777.6067,GWh
France,24-Aug,Net Electricity Production,Combustible Renewables,900.6176,GWh
France,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,183.511,GWh
France,24-Aug,Net Electricity Production,Geothermal,8.2314,GWh
France,24-Aug,Net Electricity Production,Solar,3296.6376,GWh
France,24-Aug,Net Electricity Production,Other Renewables,37.7679,GWh
France,24-Aug,Net Electricity Production,Not Specified,71.6492,GWh
France,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",10514.9215,GWh
France,24-Aug,Total Imports,Electricity,1036.7972,GWh
France,24-Aug,Total Exports,Electricity,9196.3008,GWh
France,24-Aug,Used for pumped storage,Electricity,700.4543,GWh
France,24-Aug,Distribution Losses,Electricity,2438.8592,GWh
France,24-Aug,Final Consumption (Calculated),Electricity,28847.9494,GWh
France,24-Aug,Net Electricity Production,Wind,1956.4251,GWh
Germany,24-Aug,Net Electricity Production,Electricity,37458.753,GWh
Germany,24-Aug,Net Electricity Production,Hydro,2446.2467,GWh
Germany,24-Aug,Net Electricity Production,Total Combustible Fuels,17859.1655,GWh
Germany,24-Aug,Net Electricity Production,"Coal, Peat and Manufactured Gases",7854.4305,GWh
Germany,24-Aug,Net Electricity Production,Oil and Petroleum Products,338.2968,GWh
Germany,24-Aug,Net Electricity Production,Natural Gas,5277.1718,GWh
Germany,24-Aug,Net Electricity Production,Combustible Renewables,3878.8906,GWh
Germany,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,510.3757,GWh
Germany,24-Aug,Net Electricity Production,Geothermal,9.0152,GWh
Germany,24-Aug,Net Electricity Production,Solar,10427.4018,GWh
Germany,24-Aug,Net Electricity Production,Not Specified,128.5689,GWh
Germany,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",23349.9093,GWh
Germany,24-Aug,Total Imports,Electricity,8293.9423,GWh
Germany,24-Aug,Total Exports,Electricity,3892.6471,GWh
Germany,24-Aug,Used for pumped storage,Electricity,908.8394,GWh
Germany,24-Aug,Distribution Losses,Electricity,1837.5078,GWh
Germany,24-Aug,Final Consumption (Calculated),Electricity,39113.7011,GWh
Germany,24-Aug,Net Electricity Production,Wind,6588.3549,GWh
Greece,24-Aug,Net Electricity Production,Electricity,5776.7842,GWh
Greece,24-Aug,Net Electricity Production,Hydro,439.0785,GWh
Greece,24-Aug,Net Electricity Production,Total Combustible Fuels,3248.3773,GWh
Greece,24-Aug,Net Electricity Production,"Coal, Peat and Manufactured Gases",282.654,GWh
Greece,24-Aug,Net Electricity Production,Oil and Petroleum Products,703.3366,GWh
Greece,24-Aug,Net Electricity Production,Natural Gas,2199.2559,GWh
Greece,24-Aug,Net Electricity Production,Combustible Renewables,58.7075,GWh
Greece,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,4.4233,GWh
Greece,24-Aug,Net Electricity Production,Solar,1246.2084,GWh
Greece,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2587.1144,GWh
Greece,24-Aug,Total Imports,Electricity,566.6789,GWh
Greece,24-Aug,Total Exports,Electricity,441.6113,GWh
Greece,24-Aug,Used for pumped storage,Electricity,58.1269,GWh
Greece,24-Aug,Distribution Losses,Electricity,565.3019,GWh
Greece,24-Aug,Final Consumption (Calculated),Electricity,5278.423,GWh
Greece,24-Aug,Net Electricity Production,Wind,843.1201,GWh
Hungary,24-Aug,Net Electricity Production,Electricity,3140.475,GWh
Hungary,24-Aug,Net Electricity Production,Nuclear,1235.1559,GWh
Hungary,24-Aug,Net Electricity Production,Hydro,13.4416,GWh
Hungary,24-Aug,Net Electricity Production,Total Combustible Fuels,718.9005,GWh
Hungary,24-Aug,Net Electricity Production,"Coal, Peat and Manufactured Gases",193.3549,GWh
Hungary,24-Aug,Net Electricity Production,Oil and Petroleum Products,3.8978,GWh
Hungary,24-Aug,Net Electricity Production,Natural Gas,411.5141,GWh
Hungary,24-Aug,Net Electricity Production,Combustible Renewables,96.0131,GWh
Hungary,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,14.1206,GWh
Hungary,24-Aug,Net Electricity Production,Solar,1135.877,GWh
Hungary,24-Aug,Net Electricity Production,Not Specified,10.5052,GWh
Hungary,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1271.9265,GWh
Hungary,24-Aug,Total Imports,Electricity,1849.4333,GWh
Hungary,24-Aug,Total Exports,Electricity,1112.6653,GWh
Hungary,24-Aug,Distribution Losses,Electricity,247.06,GWh
Hungary,24-Aug,Final Consumption (Calculated),Electricity,3630.1831,GWh
Hungary,24-Aug,Net Electricity Production,Wind,26.5949,GWh
Iceland,24-Aug,Net Electricity Production,Electricity,1624.0049,GWh
Iceland,24-Aug,Net Electricity Production,Hydro,1159.6411,GWh
Iceland,24-Aug,Net Electricity Production,Total Combustible Fuels,0.5295,GWh
Iceland,24-Aug,Net Electricity Production,Oil and Petroleum Products,0.5295,GWh
Iceland,24-Aug,Net Electricity Production,Geothermal,462.9971,GWh
Iceland,24-Aug,Net Electricity Production,Solar,0.0011,GWh
Iceland,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1623.4754,GWh
Iceland,24-Aug,Distribution Losses,Electricity,48.3709,GWh
Iceland,24-Aug,Final Consumption (Calculated),Electricity,1575.634,GWh
Iceland,24-Aug,Net Electricity Production,Wind,0.8362,GWh
Ireland,24-Aug,Net Electricity Production,Electricity,2291.6242,GWh
Ireland,24-Aug,Net Electricity Production,Hydro,57.0825,GWh
Ireland,24-Aug,Net Electricity Production,Total Combustible Fuels,1128.8002,GWh
Ireland,24-Aug,Net Electricity Production,"Coal, Peat and Manufactured Gases",44.7566,GWh
Ireland,24-Aug,Net Electricity Production,Oil and Petroleum Products,9.3744,GWh
Ireland,24-Aug,Net Electricity Production,Natural Gas,1003.5581,GWh
Ireland,24-Aug,Net Electricity Production,Combustible Renewables,44.0582,GWh
Ireland,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,27.053,GWh
Ireland,24-Aug,Net Electricity Production,Solar,150.3917,GWh
Ireland,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1206.8821,GWh
Ireland,24-Aug,Total Imports,Electricity,519.3542,GWh
Ireland,24-Aug,Total Exports,Electricity,11.9419,GWh
Ireland,24-Aug,Used for pumped storage,Electricity,39.041,GWh
Ireland,24-Aug,Distribution Losses,Electricity,201.7544,GWh
Ireland,24-Aug,Final Consumption (Calculated),Electricity,2558.241,GWh
Ireland,24-Aug,Net Electricity Production,Wind,955.3497,GWh
Italy,24-Aug,Net Electricity Production,Electricity,23568.4238,GWh
Italy,24-Aug,Net Electricity Production,Hydro,4335.0194,GWh
Italy,24-Aug,Net Electricity Production,Total Combustible Fuels,13607.2665,GWh
Italy,24-Aug,Net Electricity Production,"Coal, Peat and Manufactured Gases",417.0007,GWh
Italy,24-Aug,Net Electricity Production,Oil and Petroleum Products,750.5794,GWh
Italy,24-Aug,Net Electricity Production,Natural Gas,10376.0206,GWh
Italy,24-Aug,Net Electricity Production,Combustible Renewables,1860.7641,GWh
Italy,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,202.9016,GWh
Italy,24-Aug,Net Electricity Production,Geothermal,429.5352,GWh
Italy,24-Aug,Net Electricity Production,Solar,4220.6104,GWh
Italy,24-Aug,Net Electricity Production,Not Specified,61.2692,GWh
Italy,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",11760.6523,GWh
Italy,24-Aug,Total Imports,Electricity,4362.2779,GWh
Italy,24-Aug,Total Exports,Electricity,665.2657,GWh
Italy,24-Aug,Used for pumped storage,Electricity,158.6375,GWh
Italy,24-Aug,Distribution Losses,Electricity,1664.4839,GWh
Italy,24-Aug,Final Consumption (Calculated),Electricity,25442.3146,GWh
Italy,24-Aug,Net Electricity Production,Wind,914.7233,GWh
Japan,24-Aug,Net Electricity Production,Electricity,92705.1393,GWh
Japan,24-Aug,Net Electricity Production,Nuclear,6575.1327,GWh
Japan,24-Aug,Net Electricity Production,Hydro,6880.7877,GWh
Japan,24-Aug,Net Electricity Production,Total Combustible Fuels,66705.8738,GWh
Japan,24-Aug,Net Electricity Production,"Coal, Peat and Manufactured Gases",28685.2147,GWh
Japan,24-Aug,Net Electricity Production,Oil and Petroleum Products,2120.4775,GWh
Japan,24-Aug,Net Electricity Production,Natural Gas,30752.8609,GWh
Japan,24-Aug,Net Electricity Production,Combustible Renewables,3362.5827,GWh
Japan,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,1784.738,GWh
Japan,24-Aug,Net Electricity Production,Geothermal,250.1397,GWh
Japan,24-Aug,Net Electricity Production,Solar,10496.4591,GWh
Japan,24-Aug,Net Electricity Production,Not Specified,1282.4972,GWh
Japan,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",21504.2182,GWh
Japan,24-Aug,Used for pumped storage,Electricity,1235.7734,GWh
Japan,24-Aug,Distribution Losses,Electricity,4454.8896,GWh
Japan,24-Aug,Final Consumption (Calculated),Electricity,87014.4763,GWh
Japan,24-Aug,Net Electricity Production,Wind,514.2491,GWh
Korea,24-Aug,Net Electricity Production,Electricity,62616.1424,GWh
Korea,24-Aug,Net Electricity Production,Nuclear,14742.2839,GWh
Korea,24-Aug,Net Electricity Production,Hydro,762.2652,GWh
Korea,24-Aug,Net Electricity Production,Total Combustible Fuels,42154.0434,GWh
Korea,24-Aug,Net Electricity Production,"Coal, Peat and Manufactured Gases",22617.9267,GWh
Korea,24-Aug,Net Electricity Production,Oil and Petroleum Products,442.12,GWh
Korea,24-Aug,Net Electricity Production,Natural Gas,17854.0374,GWh
Korea,24-Aug,Net Electricity Production,Combustible Renewables,982.5814,GWh
Korea,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,257.378,GWh
Korea,24-Aug,Net Electricity Production,Solar,3973.7124,GWh
Korea,24-Aug,Net Electricity Production,Other Renewables,34.476,GWh
Korea,24-Aug,Net Electricity Production,Not Specified,824.053,GWh
Korea,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5878.3433,GWh
Korea,24-Aug,Used for pumped storage,Electricity,484.1493,GWh
Korea,24-Aug,Distribution Losses,Electricity,1969.5044,GWh
Korea,24-Aug,Final Consumption (Calculated),Electricity,60162.4887,GWh
Korea,24-Aug,Net Electricity Production,Wind,125.3084,GWh
Latvia,24-Aug,Net Electricity Production,Electricity,325.6997,GWh
Latvia,24-Aug,Net Electricity Production,Hydro,97.0428,GWh
Latvia,24-Aug,Net Electricity Production,Total Combustible Fuels,140.5974,GWh
Latvia,24-Aug,Net Electricity Production,Natural Gas,96.829,GWh
Latvia,24-Aug,Net Electricity Production,Combustible Renewables,43.7684,GWh
Latvia,24-Aug,Net Electricity Production,Solar,74.1011,GWh
Latvia,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",228.8707,GWh
Latvia,24-Aug,Total Imports,Electricity,404.0895,GWh
Latvia,24-Aug,Total Exports,Electricity,173.9793,GWh
Latvia,24-Aug,Distribution Losses,Electricity,28.449,GWh
Latvia,24-Aug,Final Consumption (Calculated),Electricity,527.3609,GWh
Latvia,24-Aug,Net Electricity Production,Wind,13.9585,GWh
Lithuania,24-Aug,Net Electricity Production,Electricity,638.7022,GWh
Lithuania,24-Aug,Net Electricity Production,Hydro,81.1166,GWh
Lithuania,24-Aug,Net Electricity Production,Total Combustible Fuels,141.4595,GWh
Lithuania,24-Aug,Net Electricity Production,Oil and Petroleum Products,17.3854,GWh
Lithuania,24-Aug,Net Electricity Production,Natural Gas,52.5235,GWh
Lithuania,24-Aug,Net Electricity Production,Combustible Renewables,62.7916,GWh
Lithuania,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,8.759,GWh
Lithuania,24-Aug,Net Electricity Production,Solar,229.0708,GWh
Lithuania,24-Aug,Net Electricity Production,Not Specified,8.526,GWh
Lithuania,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",551.5084,GWh
Lithuania,24-Aug,Total Imports,Electricity,848.9921,GWh
Lithuania,24-Aug,Total Exports,Electricity,416.3854,GWh
Lithuania,24-Aug,Used for pumped storage,Electricity,79.0101,GWh
Lithuania,24-Aug,Distribution Losses,Electricity,66.2594,GWh
Lithuania,24-Aug,Final Consumption (Calculated),Electricity,926.0395,GWh
Lithuania,24-Aug,Net Electricity Production,Wind,178.5294,GWh
Luxembourg,24-Aug,Net Electricity Production,Electricity,264.9651,GWh
Luxembourg,24-Aug,Net Electricity Production,Hydro,124.6523,GWh
Luxembourg,24-Aug,Net Electricity Production,Total Combustible Fuels,68.452,GWh
Luxembourg,24-Aug,Net Electricity Production,Natural Gas,2.6669,GWh
Luxembourg,24-Aug,Net Electricity Production,Combustible Renewables,59.6355,GWh
Luxembourg,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,6.1495,GWh
Luxembourg,24-Aug,Net Electricity Production,Solar,51.5669,GWh
Luxembourg,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",256.1487,GWh
Luxembourg,24-Aug,Total Imports,Electricity,475.7381,GWh
Luxembourg,24-Aug,Total Exports,Electricity,128.2138,GWh
Luxembourg,24-Aug,Used for pumped storage,Electricity,156.8631,GWh
Luxembourg,24-Aug,Distribution Losses,Electricity,6.8713,GWh
Luxembourg,24-Aug,Final Consumption (Calculated),Electricity,448.755,GWh
Luxembourg,24-Aug,Net Electricity Production,Wind,20.294,GWh
Mexico,24-Aug,Net Electricity Production,Electricity,34871.5927,GWh
Mexico,24-Aug,Net Electricity Production,Nuclear,1079.6125,GWh
Mexico,24-Aug,Net Electricity Production,Hydro,2802.3798,GWh
Mexico,24-Aug,Net Electricity Production,Total Combustible Fuels,26215.2619,GWh
Mexico,24-Aug,Net Electricity Production,"Coal, Peat and Manufactured Gases",2696.1141,GWh
Mexico,24-Aug,Net Electricity Production,Oil and Petroleum Products,2326.6539,GWh
Mexico,24-Aug,Net Electricity Production,Natural Gas,21156.9888,GWh
Mexico,24-Aug,Net Electricity Production,Combustible Renewables,14.0497,GWh
Mexico,24-Aug,Net Electricity Production,Other Combustible Non-Renewables,21.4554,GWh
Mexico,24-Aug,Net Electricity Production,Geothermal,273.0603,GWh
Mexico,24-Aug,Net Electricity Production,Solar,2387.1784,GWh
Mexico,24-Aug,Net Electricity Production,Not Specified,389.6667,GWh
Mexico,24-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",7201.1013,GWh
Mexico,24-Aug,Total Imports,Electricity,240.635,GWh
Mexico,24-Aug,Total Exports,Electricity,254.8466,GWh
Mexico,24-Aug,Distribution Losses,Electricity,4179.9226,GWh
Mexico,24-Aug,Final Consumption (Calculated),Electricity,30677.4585,GWh
